Singapore,Triaenodo,74832,16250
Texas,Pelican,80371,16251
NEW_ZEALA,Sheep,29009,16252
Wisconsin,Wombat,91348,16253
EL_SALVAD,Nightinga,66010,16254
Nebraska,Sheep,61248,16255
Rhode_Isl,Poroderma,80138,16256
NEW_ZEALA,Orectolob,56273,16257
Madagasca,Prionace_,82844,16258
Tonga,Lamna,92471,16259
Sweden,Hawk,99261,16260
Illinois,Beaver,98938,16261
Massachus,Donkey,33119,16262
Barbados,Magpie,18977,16263
Serbia,Rhinocero,61188,16264
Tennessee,American_,53481,16265
Pennsylva,American_,58517,16266
Georgia,Hemitriak,14681,16267
Netherlan,Pelican,28356,16268
Missouri,Flamingo,23543,16269
Louisiana,Angel_sha,21650,16270
Ghana,Pony,6642,16271
Wisconsin,Flamingo,68818,16272
Grenada,Human,17515,16273
Turkey,Columbida,88735,16274
EQUATORIA,Mallard,51181,16275
Japan,Crow,8751,16276
Illinois,Swallow,65353,16277
Tuvalu,Alligator,83590,16278
Greece,Heron,26140,16279
Zimbabwe,Triaenodo,43418,16280
North_Car,Pinniped,46498,16281
Malawi,Chiloscyl,35887,16282
Wyoming,Goldfinch,53129,16283
Nepal,Pygmy_Sha,17882,16284
Ghana,Dogfish,38847,16285
Nepal,Rhinocero,21746,16286
Minnesota,Triaenodo,16103,16287
Namibia,Cobra,61739,16288
Samoa,Pygmy_Sha,81887,16289
Thailand,Heron,30064,16290
Californi,Sheep,53320,16291
Lithuania,Scoliodon,13575,16292
Vatican_C,Cormorant,92782,16293
Romania,Carcharhi,72124,16294
Virginia,Partridge,94014,16295
Texas,Rhizoprio,35774,16296
Oregon,Giraffe,78047,16297
Samoa,Rhizoprio,37374,16298
Zimbabwe,Squalifor,50501,16299
Latvia,Sawshark,65719,16300
Romania,Columbida,2352,16301
Japan,Ostrich,90220,16302
Namibia,Mallard,70192,16303
Netherlan,Jaguar,40644,16304
Ukraine,Louse,2156,16305
Missouri,Manatee,84545,16306
South_Car,Bullhead_,83349,16307
Monaco,Dolphin,61784,16308
Wisconsin,Coccinell,19563,16309
Kiribati,Manatee,38167,16310
Spain,Cobra,66486,16311
Ghana,Bullhead_,50806,16312
Sweden,Cormorant,74936,16313
Wisconsin,Magpie,81512,16314
Georgia,Mouse,58270,16315
Serbia,Beaver,88051,16316
Nauru,Poroderma,24952,16317
Ireland,Goose,76186,16318
Sudan,Echinorhi,50596,16319
Californi,Alligator,40225,16320
Illinois,Hemiscyll,7893,16321
Ghana,Skunk,29938,16322
Michigan,Raven,43331,16323
Latvia,Manatee,5504,16324
Uzbekista,Snipe,81991,16325
Finland,Hemitriak,4528,16326
Vatican_C,Swan,56525,16327
Guatemala,Columbida,34468,16328
Nigeria,Lamna,50229,16329
Alabama,Isurus,84758,16330
Massachus,Heron,88939,16331
Maine,Moose,99617,16332
TRINIDAD_,Pony,59922,16333
Samoa,Whale_Sha,40647,16334
Maryland,Gazelle,96343,16335
Wyoming,Angel_sha,34290,16336
Californi,Angel_sha,2787,16337
Virginia,Parascyll,92857,16338
Netherlan,Giant_Pan,69752,16339
Samoa,Wombat,84527,16340
Singapore,Manatee,22620,16341
Nigeria,Prionace_,63864,16342
Switzerla,Guanaco,96416,16343
MARSHALL_,Donkey,48969,16344
Romania,Pygmy_Sha,12791,16345
Barbados,Dolphin,3146,16346
Uzbekista,Sawshark,61402,16347
Oregon,Isurus,94434,16348
Virginia,Apristuru,57545,16349
Kiribati,Coccinell,77836,16350
Morocco,Hamster,836,16351
Grenada,Black_pan,53663,16352
Slovenia,Badger,72630,16353
Mississip,Pristioph,32336,16354
Wyoming,Dolphin,2493,16355
Tuvalu,Human,22520,16356
Saudi_Ara,Jaguar,73777,16357
Massachus,Swallow,2315,16358
Serbia,Apristuru,96741,16359
Vatican_C,Jackal,80358,16360
Maryland,Prionace_,46037,16361
Mozambiqu,Zebra,53879,16362
Namibia,Hornet,67678,16363
Grenada,Carcharhi,81364,16364
Pennsylva,Peafowl,43610,16365
Illinois,Negaprion,83285,16366
Rhode_Isl,Snipe,36312,16367
COSTA_RIC,Rhinocero,60706,16368
France,Squalifor,79750,16369
Slovakia,Jaguar,86943,16370
Massachus,Bison,49508,16371
Louisiana,Lamniform,26808,16372
Malaysia,Triakis,3940,16373
Tonga,Guanaco,20985,16374
New_Jerse,Black_pan,9482,16375
Turkey,Lamna,15618,16376
Oregon,Donkey,52749,16377
Sudan,Hamster,78921,16378
Arizona,Chiloscyl,10518,16379
Malta,Squalifor,64518,16380
Tonga,Columbida,63391,16381
Ethiopia,Skunk,88666,16382
Georgia,Human,81719,16383
Mississip,Triaenodo,39071,16384
Slovenia,Hemiscyll,72351,16385
Tonga,Black_pan,62445,16386
Oregon,Triaenodo,15612,16387
Switzerla,Prionace_,80618,16388
New_Jerse,Gazelle,77776,16389
Arizona,Pony,96992,16390
Namibia,Pelican,5750,16391
Kiribati,Mouse,79825,16392
Luxembour,Wombat,82221,16393
Italy,Pristioph,63353,16394
Netherlan,Carcharhi,113,16395
DOMINICAN,Giraffe,33407,16396
France,Fish,58102,16397
WESTERN_S,Triakis,89244,16398
Sudan,Carcharhi,18040,16399
Colombia,Goldfinch,70990,16400
MARSHALL_,Whale_Sha,5784,16401
Morocco,Cormorant,3193,16402
Californi,Otter,19514,16403
Georgia,Rhizoprio,74545,16404
Nepal,Magpie,62227,16405
Greece,Anatidae,29058,16406
Latvia,Squalifor,11777,16407
Ethiopia,Bullhead_,94642,16408
Wisconsin,Camel,21928,16409
Wisconsin,Gazelle,63555,16410
Massachus,Parascyll,30628,16411
Texas,Hyena,81787,16412
Italy,Pristioph,39401,16413
Zimbabwe,Human,8312,16414
NEW_ZEALA,Angel_sha,4157,16415
Mississip,Rhinocero,29192,16416
Jordan,Lamniform,58805,16417
Nauru,Skunk,26937,16418
Malawi,Rhizoprio,56626,16419
Barbados,Bullhead_,39290,16420
DOMINICAN,Anatidae,4257,16421
Alaska,Hyena,7325,16422
Tunisia,Flamingo,51318,16423
Ecuador,Triaenodo,95633,16424
Japan,Swan,89087,16425
Uzbekista,Jackal,42111,16426
Singapore,Parascyll,80876,16427
Ukraine,Prionace,84971,16428
Serbia,Partridge,73728,16429
Tunisia,Pelican,37011,16430
Croatia,Louse,18235,16431
EL_SALVAD,Rhinocero,92709,16432
Ireland,Cirrhoscy,74760,16433
Zimbabwe,Sphyrna_l,8117,16434
Croatia,Cobra,28239,16435
Namibia,Poroderma,13448,16436
Florida,Bison,35537,16437
Thailand,Anatidae,92818,16438
Malawi,Pristioph,69553,16439
Latvia,Cormorant,2533,16440
Louisiana,Negaprion,71194,16441
Alabama,Goldfinch,52143,16442
Croatia,Magpie,24736,16443
CZECH_REP,Baboon,28497,16444
Nebraska,Fish,45956,16445
Tanzania,Gerbil,83695,16446
Nepal,Dolphin,37353,16447
Tennessee,Heron,24983,16448
Alabama,Parmaturu,86524,16449
COSTA_RIC,Apristuru,49974,16450
EQUATORIA,Hornet,90147,16451
Croatia,Bison,54215,16452
Mississip,Snipe,53455,16453
Sweden,Dogfish,72411,16454
Singapore,Black_pan,48080,16455
Malaysia,Heron,4764,16456
Alabama,Negaprion,10469,16457
Lithuania,Parascyll,91252,16458
South_Car,Echinorhi,81000,16459
Vatican_C,Whale_Sha,84615,16460
Taiwan,Magpie,57243,16461
Nepal,Beaver,36470,16462
Uganda,Rhinocero,89587,16463
Illinois,Alligator,53559,16464
Cyprus,Cirrhoscy,84812,16465
Croatia,Pygmy_Sha,77188,16466
Pennsylva,Black_pan,43582,16467
Australia,Pristioph,46729,16468
Hawaii,Rhizoprio,57479,16469
Canada,Nightinga,48704,16470
Barbados,Nightinga,22303,16471
Ghana,Rhinocero,48585,16472
Tuvalu,Hamster,73939,16473
Japan,Goose,27400,16474
Washingto,Gerbil,61796,16475
Nauru,Chamois,11496,16476
South_Car,Hemiscyll,98499,16477
Madagasca,Prionace_,96473,16478
Denmark,Sawshark,8132,16479
Mississip,Poroderma,90247,16480
Michigan,Sphyrna_l,9311,16481
Slovakia,Pygmy_Sha,28454,16482
Ukraine,American_,258,16483
COSTA_RIC,Swallow,81302,16484
Illinois,Fox,45885,16485
Georgia,Pelican,87338,16486
Illinois,Peafowl,18053,16487
Morocco,Parmaturu,36490,16488
Denmark,Bison,9290,16489
Luxembour,Heron,81286,16490
Thailand,Swan,5492,16491
Tonga,Fox,11230,16492
Ethiopia,Sheep,8034,16493
North_Car,Gazelle,5338,16494
WESTERN_S,Dogfish,94376,16495
Croatia,Zebra,35681,16496
Australia,Bullhead_,2251,16497
Canada,Coccinell,19642,16498
New_Mexic,Swallow,81398,16499
France,Hawk,10924,16500
Ethiopia,Pony,15597,16501
Colombia,Pony,82407,16502
Sweden,Carcharhi,95496,16503
North_Car,Goldfinch,18251,16504
Florida,Badger,45070,16505
Maryland,Otter,66937,16506
Florida,Columbida,74289,16507
Namibia,Heron,12426,16508
Malaysia,Lion,19233,16509
Nauru,Beaver,75736,16510
Illinois,Giraffe,26601,16511
Louisiana,Hyena,64852,16512
Malawi,Anatidae,1050,16513
Pennsylva,Swan,16827,16514
WESTERN_S,Rhizoprio,6121,16515
France,Guanaco,61118,16516
Slovakia,Hawk,84643,16517
COSTA_RIC,Beaver,63146,16518
Nebraska,Coccinell,29551,16519
Slovakia,Parmaturu,3709,16520
Sudan,Cirrhoscy,51117,16521
Arizona,Coyote,49560,16522
Cyprus,Heron,90387,16523
Slovakia,Swan,75489,16524
Taiwan,Otter,24976,16525
Switzerla,Rhinocero,17171,16526
Uzbekista,Heron,53424,16527
Italy,Human,35227,16528
Tuvalu,Bison,45247,16529
North_Car,Cirrhoscy,72391,16530
Ghana,Lamniform,61984,16531
Barbados,Negaprion,22709,16532
Ghana,Hemiscyll,33776,16533
Ecuador,Hawk,54642,16534
Morocco,Gazelle,38539,16535
Taiwan,Lamniform,33963,16536
Slovakia,Sheep,19615,16537
Uganda,Human,72148,16538
Tunisia,American_,51862,16539
Greece,Hemiscyll,1166,16540
Michigan,Isurus,80365,16541
Jordan,Lamna,40542,16542
Illinois,Louse,44451,16543
Ghana,Ostrich,40836,16544
Pennsylva,Raven,84025,16545
Washingto,Cheetah,56254,16546
Minnesota,Cirrhoscy,71783,16547
Namibia,Whale_Sha,73182,16548
Californi,Whale_Sha,77037,16549
Romania,Isurus,25175,16550
Finland,Rhizoprio,63626,16551
WESTERN_S,Pelican,85415,16552
Alabama,Crow,53945,16553
Slovakia,Pony,16767,16554
EQUATORIA,Cobra,10782,16555
WESTERN_S,Hornet,16665,16556
Washingto,Cormorant,82269,16557
Nigeria,Pony,35618,16558
EQUATORIA,Snipe,51511,16559
Alabama,Donkey,74422,16560
Nauru,Heron,25592,16561
Zimbabwe,Hemiscyll,10383,16562
WESTERN_S,Crow,21734,16563
Zimbabwe,Bullhead_,38980,16564
Michigan,Cirrhoscy,58500,16565
Tunisia,Carcharhi,1323,16566
Arizona,Carcharhi,38155,16567
Uruguay,Hamster,39823,16568
South_Car,Pelican,51260,16569
Luxembour,Giraffe,20734,16570
South_Car,Negaprion,21088,16571
WESTERN_S,Sawshark,82026,16572
Nauru,Whale_Sha,70928,16573
Spain,Moose,55994,16574
Rhode_Isl,Pristioph,17469,16575
Texas,Polecat,9206,16576
Zambia,Goldfinch,34075,16577
COSTA_RIC,Chiloscyl,23535,16578
Sudan,Lamna,9716,16579
TRINIDAD_,Bullhead_,21992,16580
Cyprus,Mallard,56465,16581
Taiwan,Pygmy_Sha,99704,16582
Ecuador,Snipe,73238,16583
Mozambiqu,Giraffe,8729,16584
Arizona,Pelican,73268,16585
EL_SALVAD,Snipe,32454,16586
Colombia,Prionace_,80462,16587
Ethiopia,Pony,50615,16588
Massachus,Rhizoprio,10024,16589
Zambia,Human,4581,16590
Hawaii,Camel,34765,16591
Tunisia,Hawk,1462,16592
Vatican_C,Columbida,28481,16593
Tanzania,Prionace_,61873,16594
Madagasca,Hawk,62370,16595
Washingto,Negaprion,76447,16596
NEW_ZEALA,Apristuru,5937,16597
NEW_ZEALA,Poroderma,34525,16598
NEW_ZEALA,Skunk,79417,16599
Greece,Human,50408,16600
Morocco,Louse,77385,16601
NEW_ZEALA,Swallow,72547,16602
Uganda,Pygmy_Sha,72474,16603
Nebraska,Cormorant,65768,16604
Missouri,Hornet,27450,16605
Kiribati,Isurus,71986,16606
Italy,Goose,47077,16607
Zimbabwe,Snipe,53707,16608
Grenada,Moose,323,16609
EL_SALVAD,Nightinga,56416,16610
Latvia,Giant_Pan,17470,16611
Virginia,Poroderma,42748,16612
Switzerla,Otter,54617,16613
Uganda,Pony,21902,16614
Virginia,Cormorant,39683,16615
Virginia,Hemiscyll,40998,16616
Wisconsin,Zebra,43970,16617
Netherlan,Guanaco,15643,16618
EL_SALVAD,Fox,89016,16619
Italy,Cobra,5372,16620
Louisiana,Beaver,32020,16621
Ghana,Echinorhi,36177,16622
Mississip,Parascyll,77120,16623
Latvia,Reindeer,87735,16624
Massachus,Human,70038,16625
Louisiana,Carcharhi,29565,16626
Madagasca,Jaguar,59545,16627
WESTERN_S,Donkey,15261,16628
Louisiana,Isogompho,95403,16629
Barbados,Rhizoprio,44149,16630
Mozambiqu,Poroderma,63546,16631
Ukraine,Whale_Sha,6582,16632
Mozambiqu,Gorilla,83429,16633
Zambia,Isurus,53818,16634
Tuvalu,Polecat,73330,16635
Samoa,Hawk,8665,16636
Ghana,Negaprion,67144,16637
Ukraine,Mule,94836,16638
Saudi_Ara,Human,41162,16639
MARSHALL_,Crow,27806,16640
Serbia,Pelican,47612,16641
Ukraine,Squalifor,17244,16642
Rhode_Isl,Bison,79374,16643
Greece,Lion,29643,16644
North_Car,Isurus,24949,16645
France,Magpie,15581,16646
Samoa,Lamniform,42268,16647
Massachus,Pygmy_Sha,18190,16648
Maryland,Hyena,33743,16649
New_Jerse,Lamniform,33268,16650
Monaco,Wombat,26749,16651
Uganda,Rhinocero,70071,16652
Californi,Giant_Pan,5439,16653
Californi,Pygmy_Sha,43603,16654
Serbia,Beaver,64493,16655
Latvia,Squalifor,24033,16656
Vatican_C,Ostrich,43374,16657
Latvia,Hamster,35742,16658
Uganda,Black_pan,5853,16659
Ukraine,Chiloscyl,41051,16660
Monaco,Badger,31592,16661
Hawaii,Gazelle,35601,16662
Missouri,Zebra,59469,16663
Uruguay,Isurus,33089,16664
Colombia,Badger,73067,16665
Sudan,American_,74300,16666
Lithuania,Jaguar,9733,16667
Florida,Black_pan,57741,16668
Namibia,Echinorhi,92100,16669
Singapore,Reindeer,83798,16670
EL_SALVAD,Pony,52435,16671
Uruguay,Pinniped,48174,16672
Ethiopia,Hemitriak,74447,16673
South_Car,Prionace_,49544,16674
South_Car,Giraffe,26942,16675
Canada,Mouse,53473,16676
Mozambiqu,Pygmy_Sha,11329,16677
Virginia,Columbida,57419,16678
Jordan,Parascyll,44245,16679
MARSHALL_,Hawk,47527,16680
Madagasca,Peafowl,52172,16681
Washingto,Apristuru,15057,16682
Thailand,Pony,88459,16683
Guatemala,Lamna,60711,16684
Turkey,Manatee,46851,16685
Tuvalu,Wombat,56455,16686
South_Car,Chamois,95388,16687
Malawi,Wren,43298,16688
Latvia,Pony,45898,16689
Mississip,American_,4092,16690
Cyprus,Black_pan,25859,16691
Pennsylva,Lamna,72507,16692
COSTA_RIC,Jaguar,5536,16693
Switzerla,Badger,99536,16694
MARSHALL_,Quail,22145,16695
Georgia,Rhinocero,19922,16696
Uruguay,Isogompho,920,16697
Spain,Negaprion,55715,16698
Turkey,Carcharhi,63423,16699
Tennessee,Columbida,68493,16700
Canada,Partridge,23802,16701
Missouri,Hawk,92895,16702
Barbados,Dogfish,9851,16703
Wisconsin,Bullhead_,86432,16704
Morocco,Lamniform,40817,16705
Louisiana,Sawshark,74580,16706
WESTERN_S,Hamster,11013,16707
New_Mexic,Wombat,58817,16708
Michigan,Jackal,16287,16709
Louisiana,Human,73693,16710
Californi,Carcharhi,14487,16711
Missouri,Human,69271,16712
Canada,Mouse,56309,16713
Switzerla,Badger,69016,16714
Spain,Goldfinch,84082,16715
Greece,Fox,54753,16716
Namibia,Triaenodo,82563,16717
Hawaii,Coccinell,74780,16718
Maryland,Triaenodo,53638,16719
Rhode_Isl,Carcharhi,31204,16720
Uganda,Wren,82280,16721
Ukraine,Mule,48651,16722
Washingto,Prionace_,29602,16723
Tunisia,Magpie,21569,16724
Alaska,Orectolob,73488,16725
Slovenia,Hornet,74267,16726
Morocco,Louse,64550,16727
North_Car,Magpie,80126,16728
Florida,Scoliodon,49895,16729
Australia,Lion,21262,16730
Spain,Triakis,33734,16731
Nebraska,Goose,6111,16732
DOMINICAN,Cheetah,19530,16733
Oregon,Cormorant,94557,16734
Mississip,Ostrich,59451,16735
Michigan,Manatee,19580,16736
Dominica,Anatidae,64352,16737
Monaco,Mouse,22851,16738
Spain,Moose,90914,16739
Zambia,Quail,3151,16740
North_Car,Donkey,66515,16741
Monaco,Cobra,17273,16742
Louisiana,Lamna,90945,16743
Maine,Prionace_,28436,16744
Switzerla,Human,99589,16745
Ireland,Manatee,53814,16746
Hawaii,Bullhead_,68786,16747
Netherlan,Donkey,32757,16748
Namibia,Fox,66157,16749
Luxembour,Poroderma,22783,16750
Finland,Carcharhi,51464,16751
Barbados,Dogfish,62144,16752
Tennessee,Guanaco,45460,16753
Lithuania,Black_pan,90424,16754
Virginia,Sphyrna_l,71472,16755
Tennessee,Manatee,69029,16756
Guatemala,Parmaturu,57038,16757
Georgia,Gerbil,20270,16758
Switzerla,Rhinocero,56738,16759
Tunisia,Otter,7008,16760
Uzbekista,Carcharhi,91959,16761
Tanzania,Pygmy_Sha,5527,16762
Georgia,Carcharhi,12718,16763
Illinois,Hyena,12731,16764
Guatemala,Parascyll,73551,16765
Finland,Cobra,6852,16766
Latvia,Snipe,11153,16767
Washingto,Polecat,25067,16768
MARSHALL_,Snipe,54415,16769
Wyoming,Hemiscyll,22921,16770
Nigeria,Lion,73801,16771
Tunisia,Ram,55585,16772
Australia,Heron,59857,16773
Australia,Triaenodo,2382,16774
Rhode_Isl,Pygmy_Sha,46883,16775
Guatemala,Gorilla,95475,16776
Arizona,Rhinocero,19675,16777
Colombia,Dolphin,50902,16778
Greece,Beaver,75720,16779
Maine,Pinniped,76941,16780
Missouri,Camel,49486,16781
Luxembour,Hornet,3851,16782
Tanzania,Parmaturu,82950,16783
Zambia,Rhizoprio,1200,16784
Washingto,Skunk,7734,16785
South_Car,American_,98126,16786
Maryland,Moose,28811,16787
Illinois,Pelican,55031,16788
Samoa,Carcharhi,88195,16789
Ireland,Carcharhi,53943,16790
Washingto,Jackal,93482,16791
Finland,Coyote,17195,16792
MARSHALL_,Black_pan,75924,16793
Namibia,Pelican,32010,16794
Missouri,Angel_sha,79896,16795
TRINIDAD_,Sheep,46080,16796
France,Cirrhoscy,50278,16797
Barbados,Skunk,7007,16798
Uganda,Snipe,68597,16799
Barbados,Magpie,34264,16800
Malta,Lamna,15276,16801
Japan,Black_pan,36250,16802
MARSHALL_,Baboon,60063,16803
Washingto,Raven,79131,16804
Tuvalu,Alligator,31741,16805
Netherlan,Swan,49234,16806
Malaysia,Hornet,87326,16807
Cyprus,Donkey,9852,16808
Maine,Isurus,49155,16809
DOMINICAN,Quail,62730,16810
Tuvalu,Dolphin,51915,16811
