COSTA_RIC,Rhizoprio,4279,6143
Ghana,Black_pan,78069,6144
Lithuania,Snipe,7002,6145
Nauru,Dogfish,4218,6146
Tennessee,Angel_sha,46727,6147
Singapore,Coyote,67368,6148
Mozambiqu,Triaenodo,28503,6149
North_Car,Gorilla,50049,6150
Nepal,Ram,96454,6151
Hawaii,Bullhead_,24771,6152
Maine,Cobra,92355,6153
Canada,Swallow,54572,6154
Italy,Bullhead_,65245,6155
Spain,Hyena,39247,6156
Ukraine,American_,89733,6157
Finland,Hawk,49067,6158
Croatia,Manatee,86409,6159
Guatemala,Raven,5740,6160
Mozambiqu,Sawshark,81261,6161
Lithuania,Giraffe,60432,6162
Mississip,Snipe,93384,6163
North_Car,Pygmy_Sha,52803,6164
Maryland,Baboon,69958,6165
Maryland,Polecat,96623,6166
Romania,Mule,42153,6167
Malawi,Quail,36841,6168
South_Car,Triaenodo,60813,6169
Malta,Giant_Pan,31598,6170
North_Car,Goldfinch,17805,6171
Uganda,Mallard,21994,6172
Romania,Lamna,99327,6173
Alaska,Pony,3381,6174
Ukraine,Wombat,28913,6175
Oregon,Fox,26595,6176
Singapore,Orectolob,20923,6177
Italy,Otter,67436,6178
Madagasca,Camel,78473,6179
Vatican_C,Squalifor,73691,6180
North_Car,Pony,91668,6181
Georgia,Swallow,84419,6182
Illinois,Columbida,30830,6183
Nigeria,Hawk,41634,6184
Denmark,Parascyll,4757,6185
Mississip,Rhizoprio,32309,6186
EQUATORIA,Cirrhoscy,94662,6187
Tuvalu,Hyena,15135,6188
Colombia,Scoliodon,34166,6189
Saudi_Ara,Jaguar,11671,6190
Luxembour,Isurus,91269,6191
Minnesota,Rhinocero,82678,6192
Malawi,Beaver,3752,6193
Australia,Pristioph,10316,6194
Kiribati,Columbida,31886,6195
Barbados,Parascyll,94490,6196
Tonga,Nightinga,99292,6197
Maine,Gazelle,52117,6198
EL_SALVAD,Baboon,80251,6199
New_Mexic,Heron,86471,6200
Denmark,Magpie,69773,6201
Minnesota,Pelican,33425,6202
Missouri,Cirrhoscy,85535,6203
Nigeria,Otter,13130,6204
Illinois,Hyena,57901,6205
Texas,Prionace_,69566,6206
Canada,Goose,85795,6207
Romania,Raven,34444,6208
Barbados,Coccinell,87186,6209
Tonga,Dogfish,63579,6210
Maine,Columbida,16876,6211
Oregon,Carcharhi,56650,6212
Thailand,Apristuru,79305,6213
Oregon,Partridge,91925,6214
Minnesota,Anatidae,14880,6215
Virginia,Coyote,29697,6216
Netherlan,Cirrhoscy,19951,6217
Sweden,Skunk,31277,6218
Netherlan,Negaprion,89621,6219
Pennsylva,Fish,45171,6220
Canada,Manatee,4993,6221
Australia,Flamingo,70841,6222
Malawi,Isogompho,16380,6223
Texas,Donkey,23236,6224
Latvia,Prionace,78806,6225
Ireland,Hornet,49202,6226
Sudan,Mallard,98318,6227
MARSHALL_,American_,67861,6228
Alaska,Lamniform,2136,6229
Grenada,Whale_Sha,68799,6230
Mozambiqu,Angel_sha,64765,6231
Nebraska,Squalifor,58728,6232
Guatemala,Cirrhoscy,59864,6233
CZECH_REP,Isogompho,77358,6234
Saudi_Ara,Pinniped,410,6235
Wisconsin,Lamna,3233,6236
MARSHALL_,Snipe,17873,6237
COSTA_RIC,Coccinell,77821,6238
Florida,Parascyll,33324,6239
Latvia,Crow,65046,6240
France,Orectolob,68080,6241
Samoa,Pelican,19308,6242
Oregon,Partridge,41725,6243
TRINIDAD_,Skunk,60314,6244
New_Jerse,Sphyrna_l,27649,6245
France,Columbida,54446,6246
MARSHALL_,Gazelle,19041,6247
Malta,Whale_Sha,54396,6248
Jordan,Snipe,13296,6249
Vatican_C,Wombat,3052,6250
Dominica,Hemitriak,90208,6251
Hawaii,Moose,81770,6252
Sweden,Zebra,36261,6253
Maine,Hamster,90650,6254
EQUATORIA,Camel,12132,6255
Singapore,Hawk,63370,6256
Tuvalu,Sphyrna_l,34793,6257
Singapore,Beaver,12891,6258
Tuvalu,Skunk,77413,6259
Jordan,Bullhead_,76660,6260
Namibia,Pony,41344,6261
Maryland,Badger,71443,6262
Thailand,Chamois,70464,6263
Vatican_C,Ram,38714,6264
Pennsylva,Mule,64390,6265
Oregon,Carcharhi,62390,6266
Italy,Rhinocero,39390,6267
Maine,Goldfinch,7223,6268
Thailand,Cheetah,2008,6269
DOMINICAN,Triakis,47010,6270
Taiwan,Guanaco,89095,6271
DOMINICAN,Fish,49602,6272
Turkey,Human,79923,6273
Minnesota,Snipe,81746,6274
Tanzania,Mule,12922,6275
Jordan,Cobra,22145,6276
Florida,Gazelle,13149,6277
Virginia,Mallard,97290,6278
DOMINICAN,Hyena,86836,6279
France,Badger,40363,6280
Massachus,Hemiscyll,29792,6281
Tanzania,Raven,89678,6282
North_Car,Sheep,85000,6283
Samoa,Isurus,5929,6284
Romania,Gorilla,55434,6285
Sudan,Partridge,64144,6286
COSTA_RIC,Dogfish,34695,6287
Luxembour,Goose,63560,6288
Wyoming,Heron,51235,6289
Uganda,Pygmy_Sha,82329,6290
Ecuador,Coyote,45110,6291
Virginia,Fish,97975,6292
Greece,Mouse,22495,6293
Denmark,Manatee,95121,6294
Slovakia,Goose,29013,6295
Latvia,Hawk,10739,6296
Lithuania,Goldfinch,28001,6297
Nebraska,Dogfish,18743,6298
Tennessee,Carcharhi,21684,6299
Ghana,Lamna,10412,6300
Morocco,Zebra,49929,6301
Slovenia,Cormorant,84661,6302
Samoa,Scoliodon,48063,6303
DOMINICAN,Rhizoprio,81665,6304
Ireland,Sheep,2274,6305
Saudi_Ara,Fox,18037,6306
Uzbekista,Dolphin,47944,6307
Tennessee,Peafowl,5318,6308
Alaska,Beaver,21884,6309
Tonga,Donkey,55492,6310
Alaska,Polecat,25865,6311
Sweden,Carcharhi,7346,6312
Pennsylva,Parmaturu,63598,6313
Taiwan,Swan,19876,6314
Wisconsin,Pristioph,20790,6315
Dominica,Dolphin,83035,6316
France,Echinorhi,87090,6317
Ukraine,Bison,96301,6318
Switzerla,Whale_Sha,32735,6319
Maine,Carcharhi,6231,6320
Pennsylva,Goose,7679,6321
MARSHALL_,Fox,72880,6322
Rhode_Isl,Swallow,57076,6323
Netherlan,Parmaturu,15358,6324
Taiwan,Flamingo,94011,6325
Nigeria,Anatidae,78862,6326
MARSHALL_,Lamna,2029,6327
Ghana,Coccinell,92398,6328
North_Car,Sawshark,55369,6329
Slovakia,Flamingo,76734,6330
Malta,Skunk,43687,6331
Ghana,Badger,6944,6332
Hawaii,Whale_Sha,94329,6333
Ireland,Triakis,10914,6334
Canada,Baboon,98415,6335
Massachus,Giant_Pan,39953,6336
EL_SALVAD,Hamster,5916,6337
Hawaii,Ram,52460,6338
COSTA_RIC,Sphyrna_l,8929,6339
North_Car,Prionace,83239,6340
MARSHALL_,Anatidae,41425,6341
Switzerla,Polecat,58166,6342
Slovakia,Lamniform,63626,6343
Rhode_Isl,Otter,63632,6344
Massachus,Skunk,78566,6345
Californi,Wombat,97683,6346
Florida,Wren,59654,6347
Switzerla,Orectolob,14542,6348
Texas,Sphyrna_l,14337,6349
TRINIDAD_,Carcharhi,48485,6350
Alabama,Snipe,63645,6351
EQUATORIA,Moose,56161,6352
Cyprus,Mouse,69148,6353
Rhode_Isl,Beaver,70058,6354
Greece,Skunk,39125,6355
Zambia,Pristioph,80433,6356
Morocco,Hyena,22988,6357
Dominica,Snipe,26987,6358
Luxembour,Gorilla,97650,6359
Croatia,Beaver,88181,6360
Californi,Coccinell,31436,6361
Ireland,American_,38497,6362
Sweden,Heron,70319,6363
CZECH_REP,Poroderma,33867,6364
Wyoming,Isogompho,75319,6365
Monaco,Parmaturu,71275,6366
Alabama,Hawk,44372,6367
Lithuania,Goose,95352,6368
Dominica,Sphyrna_l,85575,6369
Alabama,Echinorhi,34369,6370
Rhode_Isl,Cheetah,44785,6371
Dominica,Chamois,81171,6372
Uganda,Ostrich,31010,6373
Wyoming,Baboon,78430,6374
Virginia,Orectolob,66761,6375
Romania,Coccinell,51555,6376
NEW_ZEALA,Ram,24445,6377
Maryland,Isogompho,96987,6378
EQUATORIA,Lamna,742,6379
Nauru,Hamster,71129,6380
Morocco,Moose,50878,6381
Wisconsin,Columbida,73922,6382
Washingto,Hawk,32454,6383
Slovakia,Alligator,48943,6384
Singapore,Jaguar,49573,6385
EQUATORIA,Black_pan,68979,6386
Vatican_C,Sheep,20510,6387
Slovakia,Coccinell,35971,6388
Italy,Columbida,93868,6389
Japan,Cheetah,4033,6390
Mozambiqu,Human,61432,6391
Nigeria,Hawk,94004,6392
Ukraine,Mouse,35104,6393
Samoa,Isogompho,34201,6394
Croatia,Camel,79779,6395
Grenada,Peafowl,33076,6396
Alaska,American_,89071,6397
Zambia,Parascyll,45671,6398
Wyoming,Black_pan,65686,6399
Nigeria,Nightinga,80299,6400
Florida,Squalifor,99280,6401
Michigan,Angel_sha,49299,6402
Grenada,Bullhead_,8876,6403
Michigan,Hawk,76028,6404
CZECH_REP,Swallow,46789,6405
New_Mexic,Echinorhi,59379,6406
Pennsylva,Sphyrna_l,72580,6407
Luxembour,Pinniped,42024,6408
Tennessee,Jaguar,99876,6409
Singapore,Moose,25720,6410
North_Car,Carcharhi,64147,6411
Singapore,Ram,2783,6412
Malawi,Sawshark,84887,6413
MARSHALL_,Sheep,17090,6414
Alaska,Carcharhi,48075,6415
Zambia,Negaprion,34729,6416
Nepal,Zebra,21149,6417
Nauru,Mallard,77896,6418
New_Mexic,Chamois,47669,6419
Pennsylva,Donkey,14704,6420
Saudi_Ara,Rhinocero,1367,6421
Maine,Angel_sha,11124,6422
Dominica,Alligator,58253,6423
Switzerla,Black_pan,29031,6424
Wisconsin,Prionace_,31988,6425
France,Donkey,45988,6426
Luxembour,Whale_Sha,81815,6427
Singapore,Triaenodo,60376,6428
Luxembour,Carcharhi,52722,6429
Ethiopia,Pony,67354,6430
Ecuador,Triaenodo,66018,6431
Wisconsin,Gazelle,34319,6432
Morocco,Guanaco,84053,6433
Nebraska,Sheep,69080,6434
Cyprus,Pygmy_Sha,63219,6435
Californi,Otter,26657,6436
Mississip,Bison,52662,6437
Nebraska,Heron,17596,6438
Serbia,Chiloscyl,7958,6439
Cyprus,Hyena,86645,6440
Latvia,Gorilla,65997,6441
Denmark,Parmaturu,85431,6442
Guatemala,Gorilla,34691,6443
Sudan,Bullhead_,93257,6444
Uganda,Coyote,17348,6445
New_Mexic,Giant_Pan,58992,6446
France,Sheep,10046,6447
Sudan,Columbida,38747,6448
Wisconsin,Moose,41963,6449
Vatican_C,Carcharhi,40391,6450
Australia,Sphyrna_l,88141,6451
Kiribati,Hyena,18294,6452
Saudi_Ara,Hemitriak,35420,6453
Croatia,Echinorhi,1735,6454
Uzbekista,Lion,77220,6455
Wyoming,Mouse,93272,6456
Michigan,Dolphin,89958,6457
Kiribati,Gazelle,79958,6458
Japan,Crow,90770,6459
Rhode_Isl,Carcharhi,33797,6460
WESTERN_S,Orectolob,58702,6461
Latvia,Parascyll,15482,6462
Ghana,Goose,93800,6463
Sweden,Sphyrna_l,31514,6464
Virginia,Pygmy_Sha,45087,6465
Greece,Swallow,21523,6466
Spain,Giraffe,68795,6467
Alabama,Squalifor,8153,6468
Nebraska,Dolphin,63229,6469
Malta,Gorilla,78410,6470
Barbados,Nightinga,43408,6471
Romania,Pristioph,25554,6472
TRINIDAD_,Skunk,65042,6473
Slovenia,Heron,62150,6474
Illinois,Hyena,60592,6475
Pennsylva,Lion,61643,6476
Nigeria,Pelican,61397,6477
Slovenia,Apristuru,20871,6478
COSTA_RIC,Jackal,58810,6479
Tanzania,Dolphin,45355,6480
Turkey,Snipe,21009,6481
Cyprus,Jaguar,79266,6482
Guatemala,Jackal,2114,6483
Grenada,Isurus,96036,6484
Hawaii,Parascyll,32046,6485
Ukraine,Pony,52357,6486
Uzbekista,Giraffe,72846,6487
Croatia,Cobra,97302,6488
Netherlan,Alligator,3679,6489
Madagasca,Otter,46275,6490
Finland,Swallow,64592,6491
Uganda,Bison,17354,6492
Croatia,Camel,24380,6493
Louisiana,Rhizoprio,20949,6494
Kiribati,Prionace_,96193,6495
Italy,Prionace_,19361,6496
Dominica,Rhizoprio,17202,6497
Saudi_Ara,Sheep,72015,6498
WESTERN_S,Carcharhi,15738,6499
Mozambiqu,Rhinocero,75118,6500
Alaska,Orectolob,14832,6501
Singapore,Heron,19864,6502
Australia,American_,27393,6503
Romania,Lion,27818,6504
Texas,Bullhead_,97515,6505
Saudi_Ara,Pony,83985,6506
Zambia,Chiloscyl,49023,6507
Californi,Pristioph,11478,6508
Tanzania,Nightinga,42562,6509
Cyprus,Quail,32126,6510
Turkey,Hemitriak,10777,6511
Saudi_Ara,Ostrich,66948,6512
Monaco,Parascyll,32495,6513
Switzerla,Camel,42224,6514
Denmark,Ostrich,56017,6515
Minnesota,Angel_sha,52344,6516
Oregon,Raven,15256,6517
Nigeria,Ostrich,88166,6518
EL_SALVAD,Isurus,33611,6519
Jordan,Badger,97348,6520
Jordan,Moose,1782,6521
Latvia,Ostrich,20164,6522
Turkey,Chamois,26958,6523
Louisiana,Orectolob,35884,6524
Singapore,Pony,73809,6525
Serbia,Prionace,75598,6526
Washingto,Jaguar,50979,6527
Nebraska,Mule,76886,6528
Thailand,Mallard,88522,6529
Ireland,Black_pan,78918,6530
Minnesota,Pony,37376,6531
Latvia,Lamniform,42052,6532
Minnesota,Cormorant,96803,6533
Malta,Orectolob,48178,6534
Thailand,Pinniped,10611,6535
Minnesota,Giant_Pan,32737,6536
Virginia,Prionace,3636,6537
TRINIDAD_,Hamster,52301,6538
Virginia,Negaprion,59633,6539
Morocco,Swallow,41831,6540
Greece,Black_pan,7669,6541
Tennessee,Cirrhoscy,95421,6542
Ecuador,Hemiscyll,43661,6543
Missouri,Giraffe,75231,6544
Romania,Polecat,96035,6545
Ghana,Beaver,44187,6546
Ecuador,Cobra,11498,6547
Italy,Apristuru,84335,6548
Lithuania,Partridge,23026,6549
Italy,Anatidae,74702,6550
Cyprus,Scoliodon,41314,6551
Missouri,Chamois,35794,6552
Kiribati,Pygmy_Sha,33452,6553
South_Car,Manatee,23005,6554
Thailand,Swan,62354,6555
Vatican_C,Alligator,75854,6556
Lithuania,Jaguar,39721,6557
Singapore,Nightinga,2080,6558
New_Jerse,Reindeer,5008,6559
Malaysia,Prionace_,52646,6560
CZECH_REP,Orectolob,65768,6561
Saudi_Ara,Cormorant,6927,6562
Nepal,Moose,13196,6563
Latvia,Otter,36940,6564
Ecuador,Goose,8476,6565
Nigeria,Swallow,97371,6566
Jordan,Zebra,42946,6567
Illinois,Skunk,91138,6568
Dominica,Bullhead_,61264,6569
Missouri,Chamois,17982,6570
Nebraska,Ram,93018,6571
Georgia,Sphyrna_l,24655,6572
Slovakia,Angel_sha,51705,6573
Rhode_Isl,Hornet,10380,6574
Tuvalu,Baboon,29331,6575
Thailand,Prionace_,65006,6576
Jordan,Prionace,97112,6577
France,Moose,9176,6578
Serbia,Guanaco,33314,6579
Canada,Rhinocero,31615,6580
Lithuania,Manatee,53412,6581
Slovenia,Wren,88694,6582
New_Jerse,Pristioph,56170,6583
Hawaii,Hornet,14324,6584
Nigeria,Echinorhi,39773,6585
Romania,Snipe,1673,6586
Cyprus,Prionace,2501,6587
Pennsylva,Columbida,23638,6588
Japan,Mallard,97675,6589
Sudan,Nightinga,19121,6590
Maryland,Angel_sha,59239,6591
Serbia,Beaver,49898,6592
Latvia,Polecat,74406,6593
New_Jerse,Badger,27468,6594
Saudi_Ara,Fish,95488,6595
Finland,Cobra,91311,6596
EQUATORIA,Rhizoprio,47707,6597
COSTA_RIC,Hawk,5758,6598
Luxembour,Cormorant,33040,6599
Latvia,Isurus,74655,6600
Uzbekista,Partridge,42877,6601
Tuvalu,Baboon,72824,6602
Thailand,Giant_Pan,17835,6603
Arizona,Snipe,39328,6604
Lithuania,Partridge,66226,6605
Greece,Badger,14698,6606
Nepal,Raven,92761,6607
Spain,Mouse,52743,6608
Californi,Triakis,29880,6609
New_Jerse,Reindeer,37355,6610
Monaco,Echinorhi,68830,6611
Switzerla,Chiloscyl,18766,6612
Maine,Giant_Pan,48820,6613
Malta,Hemiscyll,96939,6614
Uganda,Peafowl,71597,6615
DOMINICAN,Giraffe,87542,6616
COSTA_RIC,Mouse,66297,6617
Lithuania,Manatee,38603,6618
Tennessee,Wombat,62386,6619
CZECH_REP,Gorilla,26217,6620
Netherlan,Rhizoprio,87169,6621
Georgia,Sawshark,40078,6622
Ethiopia,Hamster,69471,6623
Dominica,Hyena,66503,6624
South_Car,Columbida,32931,6625
Ecuador,Jackal,29775,6626
Italy,Fox,79580,6627
Ecuador,Mule,37528,6628
Barbados,Alligator,11970,6629
Washingto,Dogfish,38005,6630
Georgia,Cheetah,20180,6631
Ethiopia,Jaguar,81983,6632
Hawaii,Triaenodo,42913,6633
Netherlan,Hemitriak,80015,6634
Tonga,Mallard,55023,6635
Nigeria,Pony,3390,6636
DOMINICAN,Fish,55348,6637
Kiribati,Pelican,38549,6638
Massachus,Sphyrna_l,84297,6639
Illinois,Magpie,31131,6640
Ghana,Sheep,26301,6641
Florida,Orectolob,33729,6642
Lithuania,Lion,18260,6643
Saudi_Ara,Parmaturu,97268,6644
Barbados,Bison,32136,6645
Maine,Black_pan,21706,6646
Minnesota,Sphyrna_l,24804,6647
Hawaii,Raven,78488,6648
Maryland,Badger,89651,6649
Vatican_C,American_,8827,6650
Nepal,Triaenodo,61118,6651
Mississip,Snipe,87375,6652
Texas,Dogfish,30289,6653
Saudi_Ara,Whale_Sha,69821,6654
Slovakia,Gorilla,79906,6655
EQUATORIA,Carcharhi,81112,6656
Switzerla,Wren,36362,6657
Greece,Beaver,93817,6658
New_Jerse,Wombat,46774,6659
Virginia,Guanaco,95967,6660
Hawaii,Cormorant,38879,6661
Wisconsin,Hamster,58725,6662
Croatia,Echinorhi,82977,6663
Michigan,Reindeer,32042,6664
Spain,Carcharhi,26198,6665
COSTA_RIC,Prionace_,98330,6666
Saudi_Ara,Mule,18440,6667
Malta,Moose,87162,6668
Maine,American_,76835,6669
Taiwan,Mouse,73822,6670
Uruguay,Apristuru,35980,6671
Wyoming,Parascyll,51124,6672
Alabama,Gorilla,30895,6673
Taiwan,Negaprion,99112,6674
Samoa,Parmaturu,39397,6675
Virginia,Pelican,91951,6676
Malta,Chamois,66427,6677
Croatia,Apristuru,37738,6678
Wyoming,Triaenodo,25050,6679
Zambia,Otter,22734,6680
South_Car,Guanaco,40399,6681
Denmark,Hawk,20162,6682
Maryland,Hornet,48833,6683
Alaska,Chamois,92294,6684
Monaco,Hyena,46489,6685
Florida,Lamniform,10948,6686
Romania,Partridge,42390,6687
Illinois,Human,63861,6688
Colombia,Mule,11673,6689
Lithuania,Badger,23385,6690
Lithuania,Swan,24090,6691
Spain,Carcharhi,81160,6692
Pennsylva,Negaprion,30895,6693
Kiribati,Flamingo,5746,6694
Tanzania,Magpie,10,6695
Malawi,Skunk,71620,6696
Turkey,Dolphin,57078,6697
Greece,Moose,71519,6698
Singapore,Hemiscyll,92516,6699
Tunisia,Giant_Pan,50644,6700
Californi,Beaver,47699,6701
Ireland,Sawshark,35853,6702
North_Car,Lamniform,7638,6703
EQUATORIA,Bison,56169,6704
Morocco,Gazelle,51942,6705
Ghana,Hawk,29246,6706
Massachus,Hemitriak,93414,6707
Japan,Dolphin,9868,6708
Nauru,Pinniped,31790,6709
New_Mexic,Guanaco,91962,6710
Luxembour,Sheep,90965,6711
Missouri,Human,56776,6712
Massachus,Hamster,36523,6713
Slovakia,Hawk,83505,6714
Nauru,Prionace_,44903,6715
Netherlan,Donkey,31294,6716
TRINIDAD_,Chamois,6399,6717
COSTA_RIC,Scoliodon,63489,6718
Rhode_Isl,Hamster,88932,6719
Rhode_Isl,Ostrich,6068,6720
Canada,Goose,22196,6721
Slovenia,Magpie,45054,6722
TRINIDAD_,Lamna,57669,6723
Ghana,Hyena,81747,6724
Turkey,Hornet,84058,6725
Japan,Cirrhoscy,3091,6726
Spain,Baboon,21417,6727
Zimbabwe,Whale_Sha,72626,6728
Tanzania,Echinorhi,25770,6729
Hawaii,Crow,47587,6730
Monaco,Hemitriak,85359,6731
Morocco,Donkey,61439,6732
Zambia,Hemiscyll,17627,6733
North_Car,Swan,94481,6734
Luxembour,Manatee,22882,6735
Serbia,Nightinga,1309,6736
Uganda,Nightinga,66873,6737
Mozambiqu,Chamois,99144,6738
Malta,Cobra,85006,6739
Namibia,Manatee,55268,6740
Ukraine,Sphyrna_l,95410,6741
NEW_ZEALA,Louse,95569,6742
New_Jerse,Skunk,2307,6743
Croatia,Guanaco,13292,6744
Monaco,Mule,46274,6745
France,Mule,40572,6746
Singapore,Heron,38228,6747
Greece,Gorilla,73036,6748
France,Manatee,55798,6749
Slovenia,Chamois,80569,6750
COSTA_RIC,Skunk,62654,6751
Missouri,Cheetah,82980,6752
Nauru,Wren,47135,6753
Oregon,Gazelle,53280,6754
Slovakia,Triakis,87519,6755
Minnesota,Scoliodon,30526,6756
Maryland,Jaguar,37977,6757
Malawi,Peafowl,23093,6758
Zambia,Squalifor,67014,6759
NEW_ZEALA,Lion,86271,6760
Switzerla,Apristuru,11047,6761
Wisconsin,Orectolob,23759,6762
EL_SALVAD,Rhinocero,59034,6763
Italy,Bullhead_,34868,6764
Latvia,Goldfinch,66820,6765
Namibia,Hemitriak,34902,6766
Switzerla,Partridge,29338,6767
Colombia,Lion,59251,6768
EL_SALVAD,Hemiscyll,28016,6769
Wisconsin,Pygmy_Sha,2533,6770
Florida,Donkey,1903,6771
Sweden,Peafowl,44915,6772
Singapore,Chamois,14044,6773
Slovenia,Heron,62714,6774
Australia,Flamingo,41962,6775
Massachus,Bullhead_,33914,6776
Wisconsin,Nightinga,86162,6777
Alaska,Nightinga,57848,6778
Spain,Reindeer,2174,6779
Californi,Isurus,24110,6780
Croatia,Parascyll,52991,6781
Sudan,Swallow,80307,6782
Netherlan,Dogfish,68185,6783
Wisconsin,Otter,72898,6784
Ecuador,Hemiscyll,77028,6785
NEW_ZEALA,Whale_Sha,90350,6786
Switzerla,Columbida,662,6787
New_Mexic,Parmaturu,95210,6788
Tonga,Zebra,60491,6789
Greece,Whale_Sha,57876,6790
Croatia,Fish,70725,6791
Louisiana,Beaver,68845,6792
Ethiopia,Carcharhi,43888,6793
Cyprus,Peafowl,35975,6794
Zambia,Angel_sha,27364,6795
Kiribati,Swan,19129,6796
Ukraine,Pinniped,3445,6797
Oregon,Nightinga,25493,6798
Tuvalu,Zebra,2517,6799
Slovenia,Angel_sha,38516,6800
Pennsylva,Fox,58850,6801
Ethiopia,Negaprion,59705,6802
New_Jerse,Cirrhoscy,44472,6803
Madagasca,Apristuru,60213,6804
Barbados,Giant_Pan,91938,6805
Sudan,Sawshark,30407,6806
Hawaii,Pristioph,97983,6807
Sweden,Goldfinch,78754,6808
MARSHALL_,Hemitriak,453,6809
